"region","hustyp","ägarkategori","år","Antal"
"Uppsala","flerbostadshus","kooperativa hyresrättsföreningar","2024",122
"Uppsala","flerbostadshus","bostadsrättsföreningar","2013",36127
"Uppsala","flerbostadshus","bostadsrättsföreningar","2014",36745
"Uppsala","flerbostadshus","bostadsrättsföreningar","2015",38188
"Uppsala","flerbostadshus","bostadsrättsföreningar","2016",38823
"Uppsala","flerbostadshus","bostadsrättsföreningar","2017",40392
"Uppsala","flerbostadshus","bostadsrättsföreningar","2018",41717
"Uppsala","flerbostadshus","bostadsrättsföreningar","2019",43376
"Uppsala","flerbostadshus","bostadsrättsföreningar","2020",43617
"Uppsala","flerbostadshus","bostadsrättsföreningar","2021",44247
"Uppsala","flerbostadshus","bostadsrättsföreningar","2022",44938
"Uppsala","flerbostadshus","bostadsrättsföreningar","2023",45773
"Uppsala","flerbostadshus","bostadsrättsföreningar","2024",46193
"Uppsala","flerbostadshus","fysiska personer","2013",728
"Uppsala","flerbostadshus","fysiska personer","2014",680
"Uppsala","flerbostadshus","fysiska personer","2015",674
"Uppsala","flerbostadshus","fysiska personer","2016",664
"Uppsala","flerbostadshus","fysiska personer","2017",639
"Uppsala","flerbostadshus","fysiska personer","2018",643
"Uppsala","flerbostadshus","fysiska personer","2019",648
"Uppsala","flerbostadshus","fysiska personer","2020",674
"Uppsala","flerbostadshus","fysiska personer","2021",670
"Uppsala","flerbostadshus","fysiska personer","2022",670
"Uppsala","flerbostadshus","fysiska personer","2023",590
"Uppsala","flerbostadshus","fysiska personer","2024",542
"Uppsala","flerbostadshus","svenska aktiebolag","2013",4916
"Uppsala","flerbostadshus","svenska aktiebolag","2014",4885
"Uppsala","flerbostadshus","svenska aktiebolag","2015",4946
"Uppsala","flerbostadshus","svenska aktiebolag","2016",5455
"Uppsala","flerbostadshus","svenska aktiebolag","2017",6035
"Uppsala","flerbostadshus","svenska aktiebolag","2018",6835
"Uppsala","flerbostadshus","svenska aktiebolag","2019",7170
"Uppsala","flerbostadshus","svenska aktiebolag","2020",7454
"Uppsala","flerbostadshus","svenska aktiebolag","2021",8692
"Uppsala","flerbostadshus","svenska aktiebolag","2022",10135
"Uppsala","flerbostadshus","svenska aktiebolag","2023",10969
"Uppsala","flerbostadshus","svenska aktiebolag","2024",11993
"Uppsala","flerbostadshus","övriga ägare","2013",3937
"Uppsala","flerbostadshus","övriga ägare","2014",3994
"Uppsala","flerbostadshus","övriga ägare","2015",3876
"Uppsala","flerbostadshus","övriga ägare","2016",4023
"Uppsala","flerbostadshus","övriga ägare","2017",4084
"Uppsala","flerbostadshus","övriga ägare","2018",4175
"Uppsala","flerbostadshus","övriga ägare","2019",4097
"Uppsala","flerbostadshus","övriga ägare","2020",4098
"Uppsala","flerbostadshus","övriga ägare","2021",4043
"Uppsala","flerbostadshus","övriga ägare","2022",4036
"Uppsala","flerbostadshus","övriga ägare","2023",4237
"Uppsala","flerbostadshus","övriga ägare","2024",4225
"Uppsala","flerbostadshus","uppgift saknas","2013",15
"Uppsala","flerbostadshus","uppgift saknas","2014",70
"Uppsala","flerbostadshus","uppgift saknas","2015",15
"Uppsala","flerbostadshus","uppgift saknas","2016",15
"Uppsala","flerbostadshus","uppgift saknas","2017",15
"Uppsala","flerbostadshus","uppgift saknas","2018",15
"Uppsala","flerbostadshus","uppgift saknas","2019",0
"Uppsala","flerbostadshus","uppgift saknas","2020",0
"Uppsala","flerbostadshus","uppgift saknas","2021",0
"Uppsala","flerbostadshus","uppgift saknas","2022",0
"Uppsala","flerbostadshus","uppgift saknas","2023",0
"Uppsala","flerbostadshus","uppgift saknas","2024",0
"Uppsala","övriga hus","stat, kommun, region","2013",113
"Uppsala","övriga hus","stat, kommun, region","2014",113
"Uppsala","övriga hus","stat, kommun, region","2015",143
"Uppsala","övriga hus","stat, kommun, region","2016",143
"Uppsala","övriga hus","stat, kommun, region","2017",143
"Uppsala","övriga hus","stat, kommun, region","2018",116
"Uppsala","övriga hus","stat, kommun, region","2019",84
"Uppsala","övriga hus","stat, kommun, region","2020",85
"Uppsala","övriga hus","stat, kommun, region","2021",85
"Uppsala","övriga hus","stat, kommun, region","2022",85
"Uppsala","övriga hus","stat, kommun, region","2023",82
"Uppsala","övriga hus","stat, kommun, region","2024",75
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2013",77
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2014",7
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2015",7
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2016",7
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2017",7
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2018",69
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2019",69
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2020",69
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2021",69
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2022",69
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2023",63
"Uppsala","övriga hus","allmännyttiga bostadsföretag","2024",63
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2013",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2014",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2015",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2016",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2017",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2018",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2019",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2020",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2021",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2022",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2023",0
"Uppsala","övriga hus","kooperativa hyresrättsföreningar","2024",0
"Uppsala","övriga hus","bostadsrättsföreningar","2013",711
"Uppsala","övriga hus","bostadsrättsföreningar","2014",700
"Uppsala","övriga hus","bostadsrättsföreningar","2015",725
"Uppsala","övriga hus","bostadsrättsföreningar","2016",766
"Uppsala","övriga hus","bostadsrättsföreningar","2017",798
"Uppsala","övriga hus","bostadsrättsföreningar","2018",843
"Uppsala","övriga hus","bostadsrättsföreningar","2019",781
"Uppsala","övriga hus","bostadsrättsföreningar","2020",781
"Uppsala","övriga hus","bostadsrättsföreningar","2021",769
"Uppsala","övriga hus","bostadsrättsföreningar","2022",820
"Uppsala","övriga hus","bostadsrättsföreningar","2023",728
"Uppsala","övriga hus","bostadsrättsföreningar","2024",738
"Uppsala","övriga hus","fysiska personer","2013",103
"Uppsala","övriga hus","fysiska personer","2014",101
"Uppsala","övriga hus","fysiska personer","2015",98
"Uppsala","övriga hus","fysiska personer","2016",98
"Uppsala","övriga hus","fysiska personer","2017",95
"Uppsala","övriga hus","fysiska personer","2018",107
"Uppsala","övriga hus","fysiska personer","2019",108
"Uppsala","övriga hus","fysiska personer","2020",102
"Uppsala","övriga hus","fysiska personer","2021",106
"Uppsala","övriga hus","fysiska personer","2022",106
"Uppsala","övriga hus","fysiska personer","2023",110
"Uppsala","övriga hus","fysiska personer","2024",103
"Uppsala","övriga hus","svenska aktiebolag","2013",488
"Uppsala","övriga hus","svenska aktiebolag","2014",490
"Uppsala","övriga hus","svenska aktiebolag","2015",488
"Uppsala","övriga hus","svenska aktiebolag","2016",507
"Uppsala","övriga hus","svenska aktiebolag","2017",520
"Uppsala","övriga hus","svenska aktiebolag","2018",510
"Uppsala","övriga hus","svenska aktiebolag","2019",536
"Uppsala","övriga hus","svenska aktiebolag","2020",531
"Uppsala","övriga hus","svenska aktiebolag","2021",534
"Uppsala","övriga hus","svenska aktiebolag","2022",509
"Uppsala","övriga hus","svenska aktiebolag","2023",516
"Uppsala","övriga hus","svenska aktiebolag","2024",492
"Uppsala","övriga hus","övriga ägare","2013",106
"Uppsala","övriga hus","övriga ägare","2014",120
"Uppsala","övriga hus","övriga ägare","2015",141
"Uppsala","övriga hus","övriga ägare","2016",140
"Uppsala","övriga hus","övriga ägare","2017",125
"Uppsala","övriga hus","övriga ägare","2018",122
"Uppsala","övriga hus","övriga ägare","2019",125
"Uppsala","övriga hus","övriga ägare","2020",175
"Uppsala","övriga hus","övriga ägare","2021",186
"Uppsala","övriga hus","övriga ägare","2022",187
"Uppsala","övriga hus","övriga ägare","2023",168
"Uppsala","övriga hus","övriga ägare","2024",167
"Uppsala","övriga hus","uppgift saknas","2013",0
"Uppsala","övriga hus","uppgift saknas","2014",0
"Uppsala","övriga hus","uppgift saknas","2015",0
"Uppsala","övriga hus","uppgift saknas","2016",0
"Uppsala","övriga hus","uppgift saknas","2017",0
"Uppsala","övriga hus","uppgift saknas","2018",0
"Uppsala","övriga hus","uppgift saknas","2019",0
"Uppsala","övriga hus","uppgift saknas","2020",0
"Uppsala","övriga hus","uppgift saknas","2021",0
"Uppsala","övriga hus","uppgift saknas","2022",0
"Uppsala","övriga hus","uppgift saknas","2023",0
"Uppsala","övriga hus","uppgift saknas","2024",0
"Uppsala","specialbostäder","stat, kommun, region","2013",95
"Uppsala","specialbostäder","stat, kommun, region","2014",95
"Uppsala","specialbostäder","stat, kommun, region","2015",90
"Uppsala","specialbostäder","stat, kommun, region","2016",154
"Uppsala","specialbostäder","stat, kommun, region","2017",154
"Uppsala","specialbostäder","stat, kommun, region","2018",154
"Uppsala","specialbostäder","stat, kommun, region","2019",154
"Uppsala","specialbostäder","stat, kommun, region","2020",173
"Uppsala","specialbostäder","stat, kommun, region","2021",173
"Uppsala","specialbostäder","stat, kommun, region","2022",173
"Uppsala","specialbostäder","stat, kommun, region","2023",173
"Uppsala","specialbostäder","stat, kommun, region","2024",173
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2013",4150
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2014",4606
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2015",4766
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2016",3806
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2017",3806
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2018",3890
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2019",3890
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2020",3885
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2021",4018
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2022",4491
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2023",4493
"Uppsala","specialbostäder","allmännyttiga bostadsföretag","2024",4484
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2013",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2014",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2015",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2016",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2017",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2018",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2019",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2020",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2021",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2022",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2023",0
"Uppsala","specialbostäder","kooperativa hyresrättsföreningar","2024",0
"Uppsala","specialbostäder","bostadsrättsföreningar","2013",175
"Uppsala","specialbostäder","bostadsrättsföreningar","2014",195
"Uppsala","specialbostäder","bostadsrättsföreningar","2015",222
"Uppsala","specialbostäder","bostadsrättsföreningar","2016",204
"Uppsala","specialbostäder","bostadsrättsföreningar","2017",204
"Uppsala","specialbostäder","bostadsrättsföreningar","2018",204
"Uppsala","specialbostäder","bostadsrättsföreningar","2019",180
"Uppsala","specialbostäder","bostadsrättsföreningar","2020",182
"Uppsala","specialbostäder","bostadsrättsföreningar","2021",182
"Uppsala","specialbostäder","bostadsrättsföreningar","2022",182
"Uppsala","specialbostäder","bostadsrättsföreningar","2023",236
"Uppsala","specialbostäder","bostadsrättsföreningar","2024",235
"Uppsala","specialbostäder","fysiska personer","2013",107
"Uppsala","specialbostäder","fysiska personer","2014",107
"Uppsala","specialbostäder","fysiska personer","2015",56
"Uppsala","specialbostäder","fysiska personer","2016",56
"Uppsala","specialbostäder","fysiska personer","2017",56
"Uppsala","specialbostäder","fysiska personer","2018",57
"Uppsala","specialbostäder","fysiska personer","2019",47
"Uppsala","specialbostäder","fysiska personer","2020",50
"Uppsala","specialbostäder","fysiska personer","2021",50
"Uppsala","specialbostäder","fysiska personer","2022",50
"Uppsala","specialbostäder","fysiska personer","2023",48
"Uppsala","specialbostäder","fysiska personer","2024",33
"Uppsala","specialbostäder","svenska aktiebolag","2013",2961
"Uppsala","specialbostäder","svenska aktiebolag","2014",2906
"Uppsala","specialbostäder","svenska aktiebolag","2015",2976
"Uppsala","specialbostäder","svenska aktiebolag","2016",6092
"Uppsala","specialbostäder","svenska aktiebolag","2017",6394
"Uppsala","specialbostäder","svenska aktiebolag","2018",6036
"Uppsala","specialbostäder","svenska aktiebolag","2019",4308
"Uppsala","specialbostäder","svenska aktiebolag","2020",4434
"Uppsala","specialbostäder","svenska aktiebolag","2021",4664
"Uppsala","specialbostäder","svenska aktiebolag","2022",4418
"Uppsala","specialbostäder","svenska aktiebolag","2023",4517
"Uppsala","specialbostäder","svenska aktiebolag","2024",4944
"Uppsala","specialbostäder","övriga ägare","2013",6094
"Uppsala","specialbostäder","övriga ägare","2014",6094
"Uppsala","specialbostäder","övriga ägare","2015",6094
"Uppsala","specialbostäder","övriga ägare","2016",4083
"Uppsala","specialbostäder","övriga ägare","2017",4120
"Uppsala","specialbostäder","övriga ägare","2018",4356
"Uppsala","specialbostäder","övriga ägare","2019",6444
"Uppsala","specialbostäder","övriga ägare","2020",6593
"Uppsala","specialbostäder","övriga ägare","2021",7172
"Uppsala","specialbostäder","övriga ägare","2022",7484
"Uppsala","specialbostäder","övriga ägare","2023",7572
"Uppsala","specialbostäder","övriga ägare","2024",7770
"Uppsala","specialbostäder","uppgift saknas","2013",31
"Uppsala","specialbostäder","uppgift saknas","2014",119
"Uppsala","specialbostäder","uppgift saknas","2015",31
"Uppsala","specialbostäder","uppgift saknas","2016",75
"Uppsala","specialbostäder","uppgift saknas","2017",75
"Uppsala","specialbostäder","uppgift saknas","2018",75
"Uppsala","specialbostäder","uppgift saknas","2019",4
"Uppsala","specialbostäder","uppgift saknas","2020",4
"Uppsala","specialbostäder","uppgift saknas","2021",4
"Uppsala","specialbostäder","uppgift saknas","2022",4
"Uppsala","specialbostäder","uppgift saknas","2023",4
"Uppsala","specialbostäder","uppgift saknas","2024",4
"Enköping","småhus","stat, kommun, region","2013",21
"Enköping","småhus","stat, kommun, region","2014",21
"Enköping","småhus","stat, kommun, region","2015",21
"Enköping","småhus","stat, kommun, region","2016",22
"Enköping","småhus","stat, kommun, region","2017",22
"Enköping","småhus","stat, kommun, region","2018",21
"Enköping","småhus","stat, kommun, region","2019",20
"Enköping","småhus","stat, kommun, region","2020",20
"Enköping","småhus","stat, kommun, region","2021",19
"Enköping","småhus","stat, kommun, region","2022",20
"Enköping","småhus","stat, kommun, region","2023",21
"Enköping","småhus","stat, kommun, region","2024",22
"Enköping","småhus","allmännyttiga bostadsföretag","2013",100
"Enköping","småhus","allmännyttiga bostadsföretag","2014",100
"Enköping","småhus","allmännyttiga bostadsföretag","2015",100
"Enköping","småhus","allmännyttiga bostadsföretag","2016",100
"Enköping","småhus","allmännyttiga bostadsföretag","2017",100
